LATITUDE,LONGITUDE,TIME,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE
43.665545,-79.48289,1092,Clear,Dark,Dry,Pedestrian Collisions
43.665545,-79.48289,1092,Clear,Dark,Dry,Pedestrian Collisions
43.758945,-79.42259,1180,Rain,Dark,Wet,Pedestrian Collisions
43.758945,-79.42259,1180,Rain,Dark,Wet,Pedestrian Collisions
43.769145,-79.18279,1320,Rain,Dark,Wet,Pedestrian Collisions
43.769145,-79.18279,1320,Rain,Dark,Wet,Pedestrian Collisions
43.690445,-79.31139,1430,Rain,Dark,Wet,Pedestrian Collisions
43.690445,-79.31139,1430,Rain,Dark,Wet,Pedestrian Collisions
43.690445,-79.31139,1430,Rain,Dark,Wet,Pedestrian Collisions
43.779345,-79.27559,1109,Clear,Dusk,Dry,Pedestrian Collisions
43.779345,-79.27559,1109,Clear,Dusk,Dry,Pedestrian Collisions
43.779345,-79.27559,1109,Clear,Dusk,Dry,Pedestrian Collisions
43.765045,-79.17039,150,Clear,Dark,Dry,Pedestrian Collisions
43.765045,-79.17039,150,Clear,Dark,Dry,Pedestrian Collisions
43.765045,-79.17039,150,Clear,Dark,Dry,Pedestrian Collisions
43.671145,-79.38719,1080,Clear,Dark,Dry,Pedestrian Collisions
43.671145,-79.38719,1080,Clear,Dark,Dry,Pedestrian Collisions
43.671145,-79.38719,1080,Clear,Dark,Dry,Pedestrian Collisions
43.745345,-79.29469,105,Clear,Dawn,Dry,Angle
43.745345,-79.29469,105,Clear,Dawn,Dry,Angle
43.745345,-79.29469,105,Clear,Dawn,Dry,Angle
43.745345,-79.29469,105,Clear,Dawn,Dry,Angle
43.803445,-79.17069,474,Clear,Daylight,Wet,Pedestrian Collisions
43.803445,-79.17069,474,Clear,Daylight,Wet,Pedestrian Collisions
43.803445,-79.17069,474,Clear,Daylight,Wet,Pedestrian Collisions
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.684045,-79.38349,1340,Rain,Dark,Wet,Turning Movement
43.663545,-79.41839,1246,Clear,Dark,Dry,Pedestrian Collisions
43.663545,-79.41839,1246,Clear,Dark,Dry,Pedestrian Collisions
43.663545,-79.41839,1246,Clear,Dark,Dry,Pedestrian Collisions
43.663545,-79.41839,1246,Clear,Dark,Dry,Pedestrian Collisions
43.663545,-79.41839,1246,Clear,Dark,Dry,Pedestrian Collisions
43.766545,-79.41429,1381,Clear,Dark,Dry,SMV Other
43.766545,-79.41429,1381,Clear,Dark,Dry,SMV Other
43.766545,-79.41429,1381,Clear,Dark,Dry,SMV Other
43.618245,-79.52439,1248,Rain,Dark,Wet,Pedestrian Collisions
43.618245,-79.52439,1248,Rain,Dark,Wet,Pedestrian Collisions
43.684645,-79.41119,1290,Rain,Dark,Wet,Pedestrian Collisions
43.684645,-79.41119,1290,Rain,Dark,Wet,Pedestrian Collisions
43.655845,-79.39919,861,Clear,Daylight,Dry,Turning Movement
43.655845,-79.39919,861,Clear,Daylight,Dry,Turning Movement
43.655845,-79.39919,861,Clear,Daylight,Dry,Turning Movement
43.655845,-79.39919,861,Clear,Daylight,Dry,Turning Movement
43.800645,-79.30709,478,Rain,Daylight,Wet,Pedestrian Collisions
43.800645,-79.30709,478,Rain,Daylight,Wet,Pedestrian Collisions
43.697045,-79.54669,935,Clear,Daylight,Dry,Pedestrian Collisions
43.721545,-79.28499,1170,Clear,Daylight,Dry,Angle
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.656345,-79.39939,915,Clear,Daylight,Dry,Pedestrian Collisions
43.665345,-79.41649,1151,Clear,Daylight,Dry,Pedestrian Collisions
43.752745,-79.32639,1084,Clear,Dark,Dry,Cyclist Collisions
43.721545,-79.28499,1170,Clear,Daylight,Dry,Angle
43.697045,-79.54669,935,Clear,Daylight,Dry,Pedestrian Collisions
43.656345,-79.39939,915,Clear,Daylight,Dry,Pedestrian Collisions
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.721545,-79.28499,1170,Clear,Daylight,Dry,Angle
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.709145,-79.38619,1190,Clear,Dark,Dry,Rear End
43.656345,-79.39939,915,Clear,Daylight,Dry,Pedestrian Collisions
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.709145,-79.38619,1190,Clear,Dark,Dry,Rear End
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.721545,-79.28499,1170,Clear,Daylight,Dry,Angle
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.721545,-79.28499,1170,Clear,Daylight,Dry,Angle
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.709145,-79.38619,1190,Clear,Dark,Dry,Rear End
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.673345,-79.38809,930,Clear,Daylight,Dry,Cyclist Collisions
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.626545,-79.50149,430,Clear,Daylight,Dry,Turning Movement
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.707545,-79.48239,1140,Clear,Daylight,Dry,Pedestrian Collisions
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.740245,-79.23209,1246,Clear,Dark,Dry,Pedestrian Collisions
43.633245,-79.42779,594,Clear,Daylight,Dry,SMV Other
43.633245,-79.42779,594,Clear,Daylight,Dry,SMV Other
43.633245,-79.42779,594,Clear,Daylight,Dry,SMV Other
43.633245,-79.42779,594,Clear,Daylight,Dry,SMV Other
43.650145,-79.39119,360,Clear,Dawn,Dry,Pedestrian Collisions
43.650145,-79.39119,360,Clear,Dawn,Dry,Pedestrian Collisions
43.650145,-79.39119,360,Clear,Dawn,Dry,Pedestrian Collisions
43.650145,-79.39119,360,Clear,Dawn,Dry,Pedestrian Collisions
43.673345,-79.38809,930,Clear,Daylight,Dry,Cyclist Collisions
43.650145,-79.39119,360,Clear,Dawn,Dry,Pedestrian Collisions
43.690745,-79.58729,1286,Clear,Daylight,Dry,Approaching
43.690745,-79.58729,1286,Clear,Daylight,Dry,Approaching
43.690745,-79.58729,1286,Clear,Daylight,Dry,Approaching
43.831045,-79.27519,1290,Clear,Dark,Dry,Pedestrian Collisions
43.831045,-79.27519,1290,Clear,Dark,Dry,Pedestrian Collisions
43.628546,-79.478587,1020,Clear,Daylight,Wet,Rear End
43.628546,-79.478587,1020,Clear,Daylight,Wet,Rear End
43.628546,-79.478587,1020,Clear,Daylight,Wet,Rear End
43.755245,-79.36049,1410,Rain,Dark,Wet,Turning Movement
43.755245,-79.36049,1410,Rain,Dark,Wet,Turning Movement
43.755245,-79.36049,1410,Rain,Dark,Wet,Turning Movement
43.671045,-79.45999,936,Clear,Daylight,Dry,Pedestrian Collisions
43.671045,-79.45999,936,Clear,Daylight,Dry,Pedestrian Collisions
43.665045,-79.45459,1256,Rain,Dark,Wet,Pedestrian Collisions
43.665045,-79.45459,1256,Rain,Dark,Wet,Pedestrian Collisions
43.637945,-79.40389,1168,Clear,Daylight,Dry,SMV Other
43.637945,-79.40389,1168,Clear,Daylight,Dry,SMV Other
43.753345,-79.48849,561,Clear,Daylight,Dry,Pedestrian Collisions
43.753345,-79.48849,561,Clear,Daylight,Dry,Pedestrian Collisions
43.660845,-79.33029,855,Clear,Daylight,Dry,Turning Movement
43.660845,-79.33029,855,Clear,Daylight,Dry,Turning Movement
43.734545,-79.35599,1020,Clear,Daylight,Dry,Pedestrian Collisions
43.734545,-79.35599,1020,Clear,Daylight,Dry,Pedestrian Collisions
43.710245,-79.47189,1274,Clear,Dark,Dry,Sideswipe
43.710245,-79.47189,1274,Clear,Dark,Dry,Sideswipe
43.663845,-79.38419,77,Clear,Dark,Dry,Cyclist Collisions
43.663845,-79.38419,77,Clear,Dark,Dry,Cyclist Collisions
43.767745,-79.38309,460,Clear,Daylight,Dry,Pedestrian Collisions
43.767745,-79.38309,460,Clear,Daylight,Dry,Pedestrian Collisions
43.662445,-79.35139,970,Clear,Daylight,Dry,Turning Movement
43.662445,-79.35139,970,Clear,Daylight,Dry,Turning Movement
43.761645,-79.34459,1205,Clear,Dark,Dry,Cyclist Collisions
43.761645,-79.34459,1205,Clear,Dark,Dry,Cyclist Collisions
43.649245,-79.37409,195,Clear,Dark,Dry,SMV Other
43.649245,-79.37409,195,Clear,Dark,Dry,SMV Other
43.649245,-79.37409,195,Clear,Dark,Dry,SMV Other
43.649245,-79.37409,195,Clear,Dark,Dry,SMV Other
43.659945,-79.58329,775,Rain,Daylight,Wet,Rear End
43.659945,-79.58329,775,Rain,Daylight,Wet,Rear End
43.659945,-79.58329,775,Rain,Daylight,Wet,Rear End
43.731845,-79.61649,730,Clear,Daylight,Dry,Pedestrian Collisions
43.731845,-79.61649,730,Clear,Daylight,Dry,Pedestrian Collisions
43.731845,-79.61649,730,Clear,Daylight,Dry,Pedestrian Collisions
43.731845,-79.61649,730,Clear,Daylight,Dry,Pedestrian Collisions
43.711045,-79.50599,570,Clear,Daylight,Dry,Rear End
43.711045,-79.50599,570,Clear,Daylight,Dry,Rear End
43.711045,-79.50599,570,Clear,Daylight,Dry,Rear End
43.676345,-79.45059,675,Clear,Daylight,Dry,Approaching
43.676345,-79.45059,675,Clear,Daylight,Dry,Approaching
43.676345,-79.45059,675,Clear,Daylight,Dry,Approaching
43.676345,-79.45059,675,Clear,Daylight,Dry,Approaching
43.676345,-79.45059,675,Clear,Daylight,Dry,Approaching
43.672545,-79.28809,1346,Clear,Dark,Dry,Pedestrian Collisions
43.672545,-79.28809,1346,Clear,Dark,Dry,Pedestrian Collisions
43.672545,-79.28809,1346,Clear,Dark,Dry,Pedestrian Collisions
43.782545,-79.20499,625,Clear,Daylight,Dry,Pedestrian Collisions
43.782545,-79.20499,625,Clear,Daylight,Dry,Pedestrian Collisions
43.782545,-79.20499,625,Clear,Daylight,Dry,Pedestrian Collisions
43.782545,-79.20499,625,Clear,Daylight,Dry,Pedestrian Collisions
43.687745,-79.48549,772,Clear,Daylight,Dry,Rear End
43.687745,-79.48549,772,Clear,Daylight,Dry,Rear End
43.682345,-79.32829,19,Rain,Dark,Wet,Pedestrian Collisions
43.682345,-79.32829,19,Rain,Dark,Wet,Pedestrian Collisions
43.682345,-79.32829,19,Rain,Dark,Wet,Pedestrian Collisions
43.682345,-79.32829,19,Rain,Dark,Wet,Pedestrian Collisions
43.682345,-79.32829,19,Rain,Dark,Wet,Pedestrian Collisions
43.801945,-79.19979,188,Clear,Dark,Wet,Angle
43.801945,-79.19979,188,Clear,Dark,Wet,Angle
43.801945,-79.19979,188,Clear,Dark,Wet,Angle
43.801945,-79.19979,188,Clear,Dark,Wet,Angle
43.801945,-79.19979,188,Clear,Dark,Wet,Angle
43.718645,-79.35039,1217,Clear,Dark,Dry,Turning Movement
43.707545,-79.48239,1140,Clear,Daylight,Dry,Pedestrian Collisions
43.626545,-79.50149,430,Clear,Daylight,Dry,Turning Movement
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.713045,-79.41179,523,Clear,Daylight,Dry,Cyclist Collisions
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.735945,-79.26949,525,Clear,Daylight,Dry,Approaching
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.682345,-79.34609,536,Clear,Daylight,Dry,Rear End
43.712545,-79.30039,565,Clear,Daylight,Dry,Pedestrian Collisions
43.712545,-79.30039,565,Clear,Daylight,Dry,Pedestrian Collisions
43.712545,-79.30039,565,Clear,Daylight,Dry,Pedestrian Collisions
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.626545,-79.50149,430,Clear,Daylight,Dry,Turning Movement
43.811245,-79.24289,511,Clear,Daylight,Dry,Approaching
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.688345,-79.48289,320,Clear,Dark,Dry,Angle
43.687345,-79.34469,575,Clear,Daylight,Dry,Pedestrian Collisions
43.687345,-79.34469,575,Clear,Daylight,Dry,Pedestrian Collisions
43.687345,-79.34469,575,Clear,Daylight,Dry,Pedestrian Collisions
43.725545,-79.56009,380,Snow,Daylight,Slush,SMV Other
43.725545,-79.56009,380,Snow,Daylight,Slush,SMV Other
43.662545,-79.42979,1319,Rain,Dark,Wet,Pedestrian Collisions
43.662545,-79.42979,1319,Rain,Dark,Wet,Pedestrian Collisions
43.662545,-79.42979,1319,Rain,Dark,Wet,Pedestrian Collisions
43.713045,-79.36719,908,Clear,Daylight,Dry,Pedestrian Collisions
43.713045,-79.36719,908,Clear,Daylight,Dry,Pedestrian Collisions
43.638245,-79.43109,367,Clear,Dark,Dry,SMV Other
43.638245,-79.43109,367,Clear,Dark,Dry,SMV Other
43.808145,-79.21999,1120,Clear,Dusk,Dry,Pedestrian Collisions
43.808145,-79.21999,1120,Clear,Dusk,Dry,Pedestrian Collisions
43.808145,-79.21999,1120,Clear,Dusk,Dry,Pedestrian Collisions
43.740545,-79.43479,1126,Clear,Dark,Dry,Pedestrian Collisions
43.740545,-79.43479,1126,Clear,Dark,Dry,Pedestrian Collisions
43.628045,-79.55889,420,Clear,Daylight,Dry,Turning Movement
43.628045,-79.55889,420,Clear,Daylight,Dry,Turning Movement
43.628045,-79.55889,420,Clear,Daylight,Dry,Turning Movement
43.693745,-79.42259,830,Clear,Daylight,Dry,Pedestrian Collisions
43.693745,-79.42259,830,Clear,Daylight,Dry,Pedestrian Collisions
43.666045,-79.58769,517,Clear,Daylight,Dry,Pedestrian Collisions
43.666045,-79.58769,517,Clear,Daylight,Dry,Pedestrian Collisions
43.666045,-79.58769,517,Clear,Daylight,Dry,Pedestrian Collisions
43.671845,-79.39539,929,Clear,Daylight,Dry,Pedestrian Collisions
43.671845,-79.39539,929,Clear,Daylight,Dry,Pedestrian Collisions
43.671845,-79.39539,929,Clear,Daylight,Dry,Pedestrian Collisions
43.650445,-79.43979,77,Snow,Dark,Wet,SMV Other
43.650445,-79.43979,77,Snow,Dark,Wet,SMV Other
43.650445,-79.43979,77,Snow,Dark,Wet,SMV Other
43.650445,-79.43979,77,Snow,Dark,Wet,SMV Other
43.650445,-79.43979,77,Snow,Dark,Wet,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.655345,-79.35519,270,Clear,Dark,Loose Snow,SMV Other
43.717145,-79.58259,301,Clear,Dark,Dry,Pedestrian Collisions
43.717145,-79.58259,301,Clear,Dark,Dry,Pedestrian Collisions
43.717145,-79.58259,301,Clear,Dark,Dry,Pedestrian Collisions
43.659545,-79.34669,1043,Clear,Daylight,Dry,Pedestrian Collisions
43.659545,-79.34669,1043,Clear,Daylight,Dry,Pedestrian Collisions
43.770645,-79.18689,1195,Clear,Dark,Wet,Cyclist Collisions
43.770645,-79.18689,1195,Clear,Dark,Wet,Cyclist Collisions
43.770645,-79.18689,1195,Clear,Dark,Wet,Cyclist Collisions
43.666645,-79.58739,1074,Clear,Dark,Dry,SMV Other
43.737045,-79.24619,1414,Clear,Dark,Dry,Pedestrian Collisions
43.737045,-79.24619,1414,Clear,Dark,Dry,Pedestrian Collisions
43.737045,-79.24619,1414,Clear,Dark,Dry,Pedestrian Collisions
43.737045,-79.24619,1414,Clear,Dark,Dry,Pedestrian Collisions
43.688645,-79.35279,670,Clear,Daylight,Dry,Cyclist Collisions
43.688645,-79.35279,670,Clear,Daylight,Dry,Cyclist Collisions
43.636545,-79.47509,1108,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.636545,-79.47509,1108,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.636545,-79.47509,1108,Clear,"Dusk, artificial",Dry,Pedestrian Collisions
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.627745,-79.48149,1342,Clear,Dark,Dry,Sideswipe
43.618845,-79.52039,1218,Clear,Dark,Dry,Rear End
43.618845,-79.52039,1218,Clear,Dark,Dry,Rear End
43.618845,-79.52039,1218,Clear,Dark,Dry,Rear End
43.618845,-79.52039,1218,Clear,Dark,Dry,Rear End
43.618845,-79.52039,1218,Clear,Dark,Dry,Rear End
43.713045,-79.41179,523,Clear,Daylight,Dry,Cyclist Collisions
43.811245,-79.24289,511,Clear,Daylight,Dry,Approaching
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.713045,-79.41179,523,Clear,Daylight,Dry,Cyclist Collisions
43.811245,-79.24289,511,Clear,Daylight,Dry,Approaching
43.811245,-79.24289,511,Clear,Daylight,Dry,Approaching
43.816245,-79.31449,565,Clear,Daylight,Dry,Turning Movement
43.764345,-79.57489,1301,Clear,Dark,Dry,Sideswipe
43.763445,-79.49099,1253,Clear,Dark,Dry,Cyclist Collisions
43.658145,-79.37239,1030,Clear,Daylight,Dry,Pedestrian Collisions
43.764345,-79.57489,1301,Clear,Dark,Dry,Sideswipe
43.763445,-79.49099,1253,Clear,Dark,Dry,Cyclist Collisions
43.626545,-79.50149,430,Clear,Daylight,Dry,Turning Movement
43.658145,-79.37239,1030,Clear,Daylight,Dry,Pedestrian Collisions
43.764345,-79.57489,1301,Clear,Dark,Dry,Sideswipe
43.763445,-79.49099,1253,Clear,Dark,Dry,Cyclist Collisions
43.648345,-79.48569,992,Clear,Daylight,Dry,Rear End
43.663945,-79.45049,402,Clear,Daylight,Dry,Pedestrian Collisions
43.663945,-79.45049,402,Clear,Daylight,Dry,Pedestrian Collisions
43.665145,-79.41129,954,Clear,Daylight,Dry,Pedestrian Collisions
43.665145,-79.41129,954,Clear,Daylight,Dry,Pedestrian Collisions
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.774945,-79.40429,223,Clear,Dark,Dry,Angle
43.783345,-79.48669,1280,Clear,Dark,Dry,Approaching
43.783345,-79.48669,1280,Clear,Dark,Dry,Approaching
43.674445,-79.45869,127,Clear,Dark,Dry,SMV Other
43.674445,-79.45869,127,Clear,Dark,Dry,SMV Other
43.674445,-79.45869,127,Clear,Dark,Dry,SMV Other
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.819645,-79.32439,1063,Clear,Daylight,Dry,Angle
43.783845,-79.23179,475,Clear,Daylight,Dry,Pedestrian Collisions
43.783845,-79.23179,475,Clear,Daylight,Dry,Pedestrian Collisions
43.704945,-79.49409,1260,Clear,Dark,Dry,Rear End
43.704945,-79.49409,1260,Clear,Dark,Dry,Rear End
43.704945,-79.49409,1260,Clear,Dark,Dry,Rear End
43.710645,-79.47849,875,Clear,Daylight,Dry,SMV Unattended Vehicle
43.710645,-79.47849,875,Clear,Daylight,Dry,SMV Unattended Vehicle
43.710645,-79.47849,875,Clear,Daylight,Dry,SMV Unattended Vehicle
43.682545,-79.47799,699,Rain,Daylight,Wet,Turning Movement
43.682545,-79.47799,699,Rain,Daylight,Wet,Turning Movement
43.682545,-79.47799,699,Rain,Daylight,Wet,Turning Movement
43.682545,-79.47799,699,Rain,Daylight,Wet,Turning Movement
43.682545,-79.47799,699,Rain,Daylight,Wet,Turning Movement
43.662845,-79.34979,1130,Rain,Dark,Wet,Pedestrian Collisions
43.662845,-79.34979,1130,Rain,Dark,Wet,Pedestrian Collisions
43.677745,-79.45579,974,Clear,Daylight,Dry,SMV Other
43.677745,-79.45579,974,Clear,Daylight,Dry,SMV Other
43.677745,-79.45579,974,Clear,Daylight,Dry,SMV Other
43.663745,-79.41769,1000,Clear,Daylight,Dry,Pedestrian Collisions
43.663745,-79.41769,1000,Clear,Daylight,Dry,Pedestrian Collisions
43.684445,-79.49879,1325,Clear,Dark,Dry,Sideswipe
43.684445,-79.49879,1325,Clear,Dark,Dry,Sideswipe
43.684445,-79.49879,1325,Clear,Dark,Dry,Sideswipe
43.684445,-79.49879,1325,Clear,Dark,Dry,Sideswipe
43.684445,-79.49879,1325,Clear,Dark,Dry,Sideswipe
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.638745,-79.39129,1424,Clear,Dark,Dry,Rear End
43.713045,-79.33579,1037,Clear,Daylight,Dry,SMV Other
43.713045,-79.33579,1037,Clear,Daylight,Dry,SMV Other
43.656345,-79.45249,975,Rain,Daylight,Wet,Pedestrian Collisions
43.656345,-79.45249,975,Rain,Daylight,Wet,Pedestrian Collisions
43.732745,-79.35559,150,Clear,Dark,Dry,SMV Other
43.732745,-79.35559,150,Clear,Dark,Dry,SMV Other
43.686545,-79.41319,805,Clear,Daylight,Dry,Pedestrian Collisions
43.686545,-79.41319,805,Clear,Daylight,Dry,Pedestrian Collisions
43.658545,-79.38489,940,Clear,Daylight,Dry,Cyclist Collisions
43.658545,-79.38489,940,Clear,Daylight,Dry,Cyclist Collisions
43.708045,-79.43919,1105,Clear,Daylight,Dry,Pedestrian Collisions
43.708045,-79.43919,1105,Clear,Daylight,Dry,Pedestrian Collisions
43.745745,-79.20959,955,Rain,Daylight,Wet,Rear End
43.745745,-79.20959,955,Rain,Daylight,Wet,Rear End
43.745745,-79.20959,955,Rain,Daylight,Wet,Rear End
43.745745,-79.20959,955,Rain,Daylight,Wet,Rear End
43.788745,-79.26289,710,Clear,Daylight,Dry,SMV Other
43.788745,-79.26289,710,Clear,Daylight,Dry,SMV Other
43.651845,-79.36989,1064,Clear,Daylight,Dry,Rear End
43.651845,-79.36989,1064,Clear,Daylight,Dry,Rear End
43.674445,-79.56319,930,Clear,Daylight,Dry,Rear End
43.674445,-79.56319,930,Clear,Daylight,Dry,Rear End
43.769845,-79.28249,980,Clear,Daylight,Dry,Sideswipe
43.769845,-79.28249,980,Clear,Daylight,Dry,Sideswipe
43.653945,-79.36669,1133,Clear,Daylight,Dry,Angle
43.653945,-79.36669,1133,Clear,Daylight,Dry,Angle
43.763445,-79.49099,1253,Clear,Dark,Dry,Cyclist Collisions
43.622945,-79.48119,943,Clear,Daylight,Dry,Turning Movement
43.772145,-79.25149,590,Rain,Daylight,Wet,Turning Movement
43.648345,-79.48569,992,Clear,Daylight,Dry,Rear End
43.772145,-79.25149,590,Rain,Daylight,Wet,Turning Movement
43.835745,-79.18299,370,Rain,Daylight,Wet,Approaching
43.772145,-79.25149,590,Rain,Daylight,Wet,Turning Movement
43.622945,-79.48119,943,Clear,Daylight,Dry,Turning Movement
43.835745,-79.18299,370,Rain,Daylight,Wet,Approaching
43.799545,-79.19169,79,Clear,Dark,Dry,SMV Other
43.622945,-79.48119,943,Clear,Daylight,Dry,Turning Movement
43.835745,-79.18299,370,Rain,Daylight,Wet,Approaching
43.799545,-79.19169,79,Clear,Dark,Dry,SMV Other
43.799545,-79.19169,79,Clear,Dark,Dry,SMV Other
43.799545,-79.19169,79,Clear,Dark,Dry,SMV Other
43.800045,-79.19079,79,Clear,Dark,Dry,SMV Other
43.800045,-79.19079,79,Clear,Dark,Dry,SMV Other
43.800045,-79.19079,79,Clear,Dark,Dry,SMV Other
43.800045,-79.19079,79,Clear,Dark,Dry,SMV Other
43.657244,-79.447788,480,Rain,Daylight,Wet,Cyclist Collisions
